tgDataLogger2 started logging at time 03202017_133234, with 48 sensors on 1 senseable objects.
time,0_rod(rod).X,0_rod(rod).Y,0_rod(rod).Z,0_rod(rod).Euler1,0_rod(rod).Euler2,0_rod(rod).Euler3,0_rod(rod).mass,1_rod(rod).X,1_rod(rod).Y,1_rod(rod).Z,1_rod(rod).Euler1,1_rod(rod).Euler2,1_rod(rod).Euler3,1_rod(rod).mass,2_rod(rod).X,2_rod(rod).Y,2_rod(rod).Z,2_rod(rod).Euler1,2_rod(rod).Euler2,2_rod(rod).Euler3,2_rod(rod).mass,3_rod(rod).X,3_rod(rod).Y,3_rod(rod).Z,3_rod(rod).Euler1,3_rod(rod).Euler2,3_rod(rod).Euler3,3_rod(rod).mass,4_rod(rod).X,4_rod(rod).Y,4_rod(rod).Z,4_rod(rod).Euler1,4_rod(rod).Euler2,4_rod(rod).Euler3,4_rod(rod).mass,5_rod(rod).X,5_rod(rod).Y,5_rod(rod).Z,5_rod(rod).Euler1,5_rod(rod).Euler2,5_rod(rod).Euler3,5_rod(rod).mass,6_rod(rod).X,6_rod(rod).Y,6_rod(rod).Z,6_rod(rod).Euler1,6_rod(rod).Euler2,6_rod(rod).Euler3,6_rod(rod).mass,7_rod(rod).X,7_rod(rod).Y,7_rod(rod).Z,7_rod(rod).Euler1,7_rod(rod).Euler2,7_rod(rod).Euler3,7_rod(rod).mass,8_rod(rod).X,8_rod(rod).Y,8_rod(rod).Z,8_rod(rod).Euler1,8_rod(rod).Euler2,8_rod(rod).Euler3,8_rod(rod).mass,9_rod(rod).X,9_rod(rod).Y,9_rod(rod).Z,9_rod(rod).Euler1,9_rod(rod).Euler2,9_rod(rod).Euler3,9_rod(rod).mass,10_rod(rod).X,10_rod(rod).Y,10_rod(rod).Z,10_rod(rod).Euler1,10_rod(rod).Euler2,10_rod(rod).Euler3,10_rod(rod).mass,11_rod(rod).X,11_rod(rod).Y,11_rod(rod).Z,11_rod(rod).Euler1,11_rod(rod).Euler2,11_rod(rod).Euler3,11_rod(rod).mass,12_SCA(string).RestLen,12_SCA(string).CurrLen,12_SCA(string).Tension,13_SCA(string).RestLen,13_SCA(string).CurrLen,13_SCA(string).Tension,14_SCA(string).RestLen,14_SCA(string).CurrLen,14_SCA(string).Tension,15_SCA(string).RestLen,15_SCA(string).CurrLen,15_SCA(string).Tension,16_SCA(string).RestLen,16_SCA(string).CurrLen,16_SCA(string).Tension,17_SCA(string).RestLen,17_SCA(string).CurrLen,17_SCA(string).Tension,18_SCA(string).RestLen,18_SCA(string).CurrLen,18_SCA(string).Tension,19_SCA(string).RestLen,19_SCA(string).CurrLen,19_SCA(string).Tension,20_SCA(string).RestLen,20_SCA(string).CurrLen,20_SCA(string).Tension,21_SCA(string).RestLen,21_SCA(string).CurrLen,21_SCA(string).Tension,22_SCA(string).RestLen,22_SCA(string).CurrLen,22_SCA(string).Tension,23_SCA(string).RestLen,23_SCA(string).CurrLen,23_SCA(string).Tension,24_SCA(string).RestLen,24_SCA(string).CurrLen,24_SCA(string).Tension,25_SCA(string).RestLen,25_SCA(string).CurrLen,25_SCA(string).Tension,26_SCA(string).RestLen,26_SCA(string).CurrLen,26_SCA(string).Tension,27_SCA(string).RestLen,27_SCA(string).CurrLen,27_SCA(string).Tension,28_SCA(string).RestLen,28_SCA(string).CurrLen,28_SCA(string).Tension,29_SCA(string).RestLen,29_SCA(string).CurrLen,29_SCA(string).Tension,30_SCA(string).RestLen,30_SCA(string).CurrLen,30_SCA(string).Tension,31_SCA(string).RestLen,31_SCA(string).CurrLen,31_SCA(string).Tension,32_SCA(string).RestLen,32_SCA(string).CurrLen,32_SCA(string).Tension,33_SCA(string).RestLen,33_SCA(string).CurrLen,33_SCA(string).Tension,34_SCA(string).RestLen,34_SCA(string).CurrLen,34_SCA(string).Tension,35_SCA(string).RestLen,35_SCA(string).CurrLen,35_SCA(string).Tension,36_SCA(string).RestLen,36_SCA(string).CurrLen,36_SCA(string).Tension,37_SCA(string).RestLen,37_SCA(string).CurrLen,37_SCA(string).Tension,38_SCA(string).RestLen,38_SCA(string).CurrLen,38_SCA(string).Tension,39_SCA(string).RestLen,39_SCA(string).CurrLen,39_SCA(string).Tension,40_SCA(string).RestLen,40_SCA(string).CurrLen,40_SCA(string).Tension,41_SCA(string).RestLen,41_SCA(string).CurrLen,41_SCA(string).Tension,42_SCA(string).RestLen,42_SCA(string).CurrLen,42_SCA(string).Tension,43_SCA(string).RestLen,43_SCA(string).CurrLen,43_SCA(string).Tension,44_SCA(string).RestLen,44_SCA(string).CurrLen,44_SCA(string).Tension,45_SCA(string).RestLen,45_SCA(string).CurrLen,45_SCA(string).Tension,46_SCA(string).RestLen,46_SCA(string).CurrLen,46_SCA(string).Tension,47_SCA(string).RestLen,47_SCA(string).CurrLen,47_SCA(string).Tension,
1.5112,0.183079,11.4929,-0.214134,0.532213,-0.12755,0.52728,0.0861219,2.38762,11.9729,1.27262,0.555591,-0.109968,0.532051,0.0861219,1.8683,13.3868,-1.18279,0.13264,-0.706793,0.712322,0.0861219,1.83771,11.8404,-1.43609,-1.47237,0.309057,0.277694,0.0903166,1.05674,11.2018,1.02764,-1.5133,0.330547,0.333071,0.0919998,1.20693,13.6009,0.197406,-1.4366,0.298982,0.373009,0.0892445,2.91213,11.5709,-0.022328,-0.447083,-0.00665909,-0.210886,0.0909582,0.661991,12.3597,-1.12694,-0.48848,-0.0670282,-0.111616,0.0925531,1.06124,12.6615,1.3463,-0.523024,-0.0289084,-0.100267,0.0893928,1.52329,12.768,0.374839,-0.681427,-0.383675,-0.950065,0.10845,1.4338,12.9547,0.235299,0.486735,0.362826,-1.1916,0.0982984,1.47489,10.8236,-0.318759,0.0844097,0.072226,-1.34336,0.0915818,1.85682,1.864,7.17678,1.87539,1.88308,7.6889,1.78003,1.79524,15.2115,1.7973,1.81088,13.5816,1.66148,1.67303,11.5434,1.7497,1.76494,15.2368,1.69078,1.70406,13.2808,1.76679,1.76464,0,1.7414,1.7561,14.7033,1.77904,1.79288,13.847,1.66897,1.69824,29.2746,1.78096,1.78569,4.7338,1.87208,1.89439,22.3094,1.61776,1.63599,18.2329,1.62728,1.64748,20.1978,1.74764,1.76458,16.9419,1.77114,1.78689,15.7461,1.64088,1.65196,11.0828,1.85386,1.33776,0,1.51508,1.52605,10.9659,1.64632,1.67689,30.5753,1.89346,1.92224,28.7823,1.75275,1.75974,6.9936,1.75199,1.76574,13.7535,1.80886,1.82208,13.2209,1.56601,1.58463,18.6202,1.90032,1.91092,10.5907,1.64012,1.65318,13.0562,1.46592,1.47523,9.31096,1.69645,1.72898,32.5335,1.49831,1.50288,4.57168,2.27852,2.18151,0,1.98603,1.97566,0,2.00238,2.01716,14.781,1.87412,1.89047,16.3533,1.85573,1.86875,13.0175,
1.5113,0.182757,11.4926,-0.21418,0.532318,-0.127372,0.527227,0.0861219,2.38759,11.9727,1.27244,0.555659,-0.109786,0.532057,0.0861219,1.8683,13.3871,-1.18341,0.130825,-0.708644,0.713567,0.0861219,1.83749,11.8402,-1.43619,-1.47236,0.309509,0.277587,0.0903166,1.05688,11.2015,1.02763,-1.51327,0.330526,0.333028,0.0919998,1.20679,13.6007,0.197361,-1.43644,0.298838,0.373091,0.0892445,2.91233,11.5705,-0.0221699,-0.447186,-0.00650272,-0.2108,0.0909582,0.662041,12.359,-1.12675,-0.489163,-0.0633824,-0.111355,0.0925531,1.0608,12.6612,1.3462,-0.522922,-0.0288185,-0.100538,0.0893928,1.52389,12.7677,0.375486,-0.680927,-0.384146,-0.950156,0.10845,1.43401,12.9546,0.235293,0.486545,0.362867,-1.19167,0.0982984,1.47469,10.8233,-0.318831,0.084443,0.0723412,-1.34337,0.0915818,1.85682,1.86405,7.22155,1.87539,1.88314,7.74109,1.78003,1.79531,15.2809,1.7973,1.81088,13.5843,1.66148,1.67306,11.5743,1.7497,1.76493,15.2306,1.69078,1.70414,13.3608,1.76679,1.76443,0,1.7414,1.75608,14.6825,1.77904,1.79386,14.8281,1.66897,1.6981,29.1388,1.78096,1.78573,4.76987,1.87208,1.89443,22.3505,1.61776,1.63608,18.3201,1.62728,1.64751,20.2286,1.74764,1.76467,17.0261,1.77114,1.78698,15.8442,1.64088,1.65206,11.1804,1.85386,1.33699,0,1.51508,1.52605,10.9605,1.64632,1.67676,30.4414,1.89346,1.9223,28.8399,1.75275,1.75975,6.99994,1.75199,1.76583,13.8476,1.80886,1.82214,13.2812,1.56601,1.58458,18.5709,1.90032,1.9109,10.5759,1.64012,1.65326,13.1387,1.46592,1.4752,9.28451,1.69645,1.72882,32.3705,1.49831,1.50289,4.58039,2.27852,2.18169,0,1.98603,1.9763,0,2.00238,2.01716,14.7772,1.87412,1.89044,16.3205,1.85573,1.86863,12.8962,
1.5114,0.182434,11.4923,-0.214226,0.532424,-0.127195,0.527174,0.0861219,2.38757,11.9725,1.27226,0.555725,-0.109607,0.532064,0.0861219,1.8683,13.3873,-1.18403,0.129096,-0.710408,0.714757,0.0861219,1.83727,11.8401,-1.43628,-1.47236,0.309959,0.277481,0.0903166,1.05702,11.2012,1.02763,-1.51323,0.330505,0.332986,0.0919998,1.20665,13.6005,0.197316,-1.43627,0.298693,0.373173,0.0892445,2.91253,11.5701,-0.0220111,-0.447289,-0.00634992,-0.210714,0.0909582,0.66209,12.3583,-1.12656,-0.489841,-0.0597428,-0.111096,0.0925531,1.06036,12.6609,1.3461,-0.522822,-0.0287232,-0.100807,0.0893928,1.52449,12.7674,0.376133,-0.68042,-0.38462,-0.95025,0.10845,1.43421,12.9545,0.235287,0.486359,0.362906,-1.19174,0.0982984,1.4745,10.823,-0.318903,0.0844737,0.0724545,-1.34339,0.0915818,1.85682,1.86409,7.26645,1.87539,1.88319,7.7947,1.78003,1.79538,15.3497,1.7973,1.81088,13.587,1.66148,1.67309,11.6051,1.7497,1.76492,15.2242,1.69078,1.70422,13.4409,1.76679,1.76422,0,1.7414,1.75606,14.6615,1.77904,1.79483,15.7886,1.66897,1.69797,29.0083,1.78096,1.78577,4.81261,1.87208,1.89447,22.3911,1.61776,1.63616,18.4063,1.62728,1.64754,20.2589,1.74764,1.76475,17.1121,1.77114,1.78708,15.94,1.64088,1.65216,11.2775,1.85386,1.33623,0,1.51508,1.52604,10.955,1.64632,1.67663,30.3085,1.89346,1.92236,28.8964,1.75275,1.75975,7.00607,1.75199,1.76593,13.9404,1.80886,1.8222,13.3409,1.56601,1.58453,18.5222,1.90032,1.91089,10.5611,1.64012,1.65334,13.2213,1.46592,1.47517,9.25717,1.69645,1.72865,32.2075,1.49831,1.5029,4.5891,2.27852,2.18188,0,1.98603,1.97694,0,2.00238,2.01716,14.7728,1.87412,1.8904,16.287,1.85573,1.8685,12.7713,
1.5115,0.182108,11.492,-0.214273,0.532531,-0.127019,0.527121,0.0861219,2.38754,11.9723,1.27209,0.555789,-0.109431,0.532072,0.0861219,1.86829,13.3876,-1.18465,0.127458,-0.712081,0.715887,0.0861219,1.83704,11.84,-1.43637,-1.47235,0.310406,0.277374,0.0903166,1.05716,11.2008,1.02762,-1.5132,0.330483,0.332943,0.0919998,1.20651,13.6003,0.197271,-1.4361,0.298549,0.373255,0.0892445,2.91273,11.5697,-0.0218514,-0.447392,-0.00620072,-0.210627,0.0909582,0.662137,12.3576,-1.12638,-0.490517,-0.056111,-0.11084,0.0925531,1.05992,12.6606,1.346,-0.522723,-0.0286226,-0.101076,0.0893928,1.52508,12.7671,0.376778,-0.679907,-0.385095,-0.950348,0.10845,1.43441,12.9543,0.235281,0.486179,0.362944,-1.1918,0.0982984,1.4743,10.8228,-0.318976,0.0845017,0.072566,-1.34341,0.0915818,1.85682,1.86414,7.31151,1.87539,1.88324,7.84977,1.78003,1.79545,15.4182,1.7973,1.81088,13.5895,1.66148,1.67312,11.6358,1.7497,1.76492,15.2176,1.69078,1.7043,13.5209,1.76679,1.76402,0,1.7414,1.75604,14.6404,1.77904,1.79576,16.7273,1.66897,1.69785,28.8835,1.78096,1.78582,4.86217,1.87208,1.89451,22.4312,1.61776,1.63625,18.4916,1.62728,1.64757,20.2889,1.74764,1.76484,17.2,1.77114,1.78717,16.0336,1.64088,1.65225,11.374,1.85386,1.33547,0,1.51508,1.52603,10.9494,1.64632,1.67649,30.1766,1.89346,1.92241,28.9518,1.75275,1.75976,7.01199,1.75199,1.76602,14.032,1.80886,1.82226,13.3998,1.56601,1.58449,18.474,1.90032,1.91087,10.5465,1.64012,1.65342,13.3037,1.46592,1.47514,9.22884,1.69645,1.72849,32.0447,1.49831,1.50291,4.59782,2.27852,2.18207,0,1.98603,1.97759,0,2.00238,2.01715,14.7678,1.87412,1.89037,16.2529,1.85573,1.86837,12.643,
1.5116,0.181779,11.4917,-0.21432,0.532637,-0.126842,0.527068,0.0861219,2.38752,11.9722,1.27191,0.55585,-0.109258,0.532079,0.0861219,1.86829,13.3879,-1.18528,0.125916,-0.71366,0.716955,0.0861219,1.83682,11.8398,-1.43646,-1.47235,0.310851,0.277268,0.0903166,1.0573,11.2005,1.02761,-1.51317,0.330461,0.332901,0.0919998,1.20638,13.6001,0.197225,-1.43593,0.298404,0.373337,0.0892445,2.91292,11.5693,-0.0216909,-0.447495,-0.00605516,-0.21054,0.0909582,0.662183,12.3569,-1.1262,-0.491189,-0.052489,-0.110586,0.0925531,1.05948,12.6602,1.34591,-0.522626,-0.0285167,-0.101343,0.0893928,1.52568,12.7668,0.377423,-0.67939,-0.385572,-0.950448,0.10845,1.43462,12.9542,0.235275,0.486003,0.362979,-1.19187,0.0982984,1.47411,10.8225,-0.319049,0.084527,0.0726755,-1.34343,0.0915818,1.85682,1.86418,7.35676,1.87539,1.8833,7.90637,1.78003,1.79552,15.4862,1.7973,1.81089,13.592,1.66148,1.67315,11.6663,1.7497,1.76491,15.2108,1.69078,1.70438,13.601,1.76679,1.76383,0,1.7414,1.75602,14.6191,1.77904,1.79668,17.6428,1.66897,1.69773,28.7643,1.78096,1.78588,4.91862,1.87208,1.89455,22.4709,1.61776,1.63633,18.5759,1.62728,1.6476,20.3185,1.74764,1.76493,17.2899,1.77114,1.78727,16.1251,1.64088,1.65235,11.4699,1.85386,1.33472,0,1.51508,1.52603,10.9436,1.64632,1.67636,30.0458,1.89346,1.92247,29.0062,1.75275,1.75976,7.01774,1.75199,1.76611,14.122,1.80886,1.82232,13.4579,1.56601,1.58444,18.4266,1.90032,1.91086,10.5319,1.64012,1.65351,13.3861,1.46592,1.47511,9.19944,1.69645,1.72833,31.8819,1.49831,1.50292,4.60657,2.27852,2.18226,0,1.98603,1.97824,0,2.00238,2.01715,14.7621,1.87412,1.89033,16.2181,1.85573,1.86824,12.511,
1.5117,0.181448,11.4915,-0.214367,0.532745,-0.126667,0.527015,0.0861219,2.3875,11.972,1.27174,0.555909,-0.109089,0.532087,0.0861219,1.86828,13.3881,-1.1859,0.124477,-0.71514,0.717956,0.0861219,1.8366,11.8397,-1.43655,-1.47235,0.311292,0.277162,0.0903166,1.05744,11.2002,1.02761,-1.51314,0.330438,0.33286,0.0919998,1.20624,13.5999,0.197179,-1.43576,0.298259,0.37342,0.0892445,2.91312,11.569,-0.0215296,-0.447597,-0.00591326,-0.210453,0.0909582,0.662228,12.3562,-1.12601,-0.491857,-0.0488785,-0.110333,0.0925531,1.05904,12.6599,1.34581,-0.522529,-0.0284056,-0.10161,0.0893928,1.52627,12.7666,0.378066,-0.678869,-0.38605,-0.950552,0.10845,1.43482,12.9541,0.235268,0.485833,0.363013,-1.19193,0.0982984,1.47392,10.8222,-0.319123,0.0845497,0.0727828,-1.34345,0.0915818,1.85682,1.86423,7.40223,1.87539,1.88336,7.96452,1.78003,1.79558,15.5538,1.7973,1.81089,13.5943,1.66148,1.67318,11.6968,1.7497,1.7649,15.2038,1.69078,1.70446,13.681,1.76679,1.76365,0,1.7414,1.75599,14.5976,1.77904,1.79757,18.5335,1.66897,1.69762,28.651,1.78096,1.78594,4.98251,1.87208,1.89459,22.5102,1.61776,1.63642,18.6593,1.62728,1.64763,20.3477,1.74764,1.76502,17.3819,1.77114,1.78735,16.2143,1.64088,1.65244,11.5654,1.85386,1.33398,0,1.51508,1.52602,10.9377,1.64632,1.67623,29.9162,1.89346,1.92252,29.0596,1.75275,1.75977,7.02331,1.75199,1.7662,14.2108,1.80886,1.82237,13.5153,1.56601,1.58439,18.3798,1.90032,1.91084,10.5175,1.64012,1.65359,13.4685,1.46592,1.47508,9.1691,1.69645,1.72817,31.7193,1.49831,1.50293,4.61537,2.27852,2.18246,0,1.98603,1.97889,0,2.00238,2.01714,14.7557,1.87412,1.8903,16.1827,1.85573,1.8681,12.3746,
1.5118,0.181115,11.4912,-0.214415,0.532852,-0.126491,0.526962,0.0861219,2.38748,11.9718,1.27156,0.555966,-0.108922,0.532095,0.0861219,1.86827,13.3884,-1.18653,0.123146,-0.716516,0.718884,0.0861219,1.83639,11.8395,-1.43663,-1.47235,0.31173,0.277056,0.0903166,1.05758,11.1999,1.0276,-1.51311,0.330414,0.332818,0.0919998,1.2061,13.5998,0.197132,-1.43559,0.298114,0.373502,0.0892445,2.91332,11.5686,-0.0213675,-0.447699,-0.00577507,-0.210366,0.0909582,0.662272,12.3555,-1.12583,-0.492521,-0.0452814,-0.110083,0.0925531,1.0586,12.6596,1.34571,-0.522434,-0.0282892,-0.101875,0.0893928,1.52687,12.7663,0.378709,-0.678345,-0.386528,-0.950658,0.10845,1.43503,12.9539,0.235262,0.485667,0.363045,-1.19199,0.0982984,1.47373,10.822,-0.319197,0.0845695,0.0728878,-1.34347,0.0915818,1.85682,1.86427,7.44796,1.87539,1.88342,8.02423,1.78003,1.79565,15.621,1.7973,1.81089,13.5965,1.66148,1.67321,11.7272,1.7497,1.7649,15.1966,1.69078,1.70454,13.761,1.76679,1.76348,0,1.7414,1.75597,14.5759,1.77904,1.79843,19.3979,1.66897,1.69751,28.5438,1.78096,1.78601,5.05429,1.87208,1.89463,22.5491,1.61776,1.6365,18.7418,1.62728,1.64766,20.3764,1.74764,1.76512,17.476,1.77114,1.78744,16.301,1.64088,1.65254,11.6605,1.85386,1.33324,0,1.51508,1.52602,10.9315,1.64632,1.67611,29.7877,1.89346,1.92257,29.1119,1.75275,1.75978,7.02872,1.75199,1.76628,14.2983,1.80886,1.82243,13.5719,1.56601,1.58435,18.3338,1.90032,1.91083,10.503,1.64012,1.65367,13.5506,1.46592,1.47505,9.13787,1.69645,1.728,31.5569,1.49831,1.50294,4.62424,2.27852,2.18267,0,1.98603,1.97955,0,2.00238,2.01713,14.7487,1.87412,1.89026,16.1466,1.85573,1.86796,12.2335,
1.5119,0.180779,11.4909,-0.214463,0.53296,-0.126317,0.526908,0.0861219,2.38745,11.9716,1.27139,0.556021,-0.108759,0.532104,0.0861219,1.86826,13.3887,-1.18715,0.121929,-0.717784,0.719737,0.0861219,1.83617,11.8394,-1.43671,-1.47235,0.312165,0.27695,0.0903166,1.05772,11.1995,1.0276,-1.51307,0.330389,0.332777,0.0919998,1.20596,13.5996,0.197086,-1.43542,0.297969,0.373585,0.0892445,2.91352,11.5682,-0.0212047,-0.447801,-0.00564062,-0.210278,0.0909582,0.662315,12.3547,-1.12565,-0.493181,-0.0416993,-0.109835,0.0925531,1.05816,12.6593,1.34561,-0.522339,-0.0281675,-0.102139,0.0893928,1.52746,12.766,0.37935,-0.677818,-0.387007,-0.950766,0.10845,1.43523,12.9538,0.235256,0.485507,0.363075,-1.19205,0.0982984,1.47355,10.8217,-0.319272,0.0845867,0.0729903,-1.34349,0.0915818,1.85682,1.86432,7.49398,1.87539,1.88348,8.08552,1.78003,1.79572,15.6877,1.7973,1.81089,13.5987,1.66148,1.67324,11.7576,1.7497,1.76489,15.1892,1.69078,1.70462,13.8409,1.76679,1.76332,0,1.7414,1.75595,14.554,1.77904,1.79927,20.2345,1.66897,1.69741,28.4426,1.78096,1.78609,5.13438,1.87208,1.89466,22.5875,1.61776,1.63658,18.8233,1.62728,1.64769,20.4047,1.74764,1.76521,17.5725,1.77114,1.78753,16.3852,1.64088,1.65263,11.755,1.85386,1.33252,0,1.51508,1.52601,10.9252,1.64632,1.67598,29.6603,1.89346,1.92263,29.1632,1.75275,1.75978,7.03398,1.75199,1.76637,14.3846,1.80886,1.82248,13.6277,1.56601,1.5843,18.2886,1.90032,1.91081,10.4887,1.64012,1.65375,13.6327,1.46592,1.47502,9.10581,1.69645,1.72784,31.3946,1.49831,1.50294,4.6332,2.27852,2.18287,0,1.98603,1.98022,0,2.00238,2.01712,14.7409,1.87412,1.89023,16.11,1.85573,1.86782,12.087,
1.512,0.180441,11.4906,-0.214512,0.533068,-0.126143,0.526855,0.0861219,2.38743,11.9715,1.27122,0.556073,-0.108599,0.532112,0.0861219,1.86824,13.3889,-1.18778,0.120832,-0.718941,0.72051,0.0861219,1.83596,11.8393,-1.43679,-1.47235,0.312597,0.276844,0.0903166,1.05786,11.1992,1.02759,-1.51304,0.330363,0.332737,0.0919998,1.20582,13.5994,0.197038,-1.43525,0.297823,0.373668,0.0892445,2.91372,11.5678,-0.021041,-0.447903,-0.00550994,-0.21019,0.0909582,0.662356,12.354,-1.12547,-0.493836,-0.038134,-0.109588,0.0925531,1.05773,12.659,1.34552,-0.522246,-0.0280406,-0.102402,0.0893928,1.52806,12.7657,0.379991,-0.677289,-0.387485,-0.950876,0.10845,1.43544,12.9537,0.235249,0.485353,0.363103,-1.19211,0.0982984,1.47337,10.8214,-0.319347,0.084601,0.0730902,-1.34351,0.0915818,1.85682,1.86436,7.54032,1.87539,1.88354,8.1484,1.78003,1.79579,15.7541,1.7973,1.8109,13.6007,1.66148,1.67327,11.788,1.7497,1.76488,15.1816,1.69078,1.7047,13.9209,1.76679,1.76317,0,1.7414,1.75593,14.532,1.77904,1.80008,21.042,1.66897,1.69731,28.3476,1.78096,1.78618,5.22315,1.87208,1.8947,22.6255,1.61776,1.63666,18.9038,1.62728,1.64772,20.4326,1.74764,1.76531,17.6713,1.77114,1.78761,16.4668,1.64088,1.65273,11.8492,1.85386,1.3318,0,1.51508,1.526,10.9187,1.64632,1.67585,29.5342,1.89346,1.92268,29.2135,1.75275,1.75979,7.03911,1.75199,1.76646,14.4697,1.80886,1.82254,13.6827,1.56601,1.58426,18.2442,1.90032,1.9108,10.4743,1.64012,1.65384,13.7145,1.46592,1.47499,9.07295,1.69645,1.72768,31.2326,1.49831,1.50295,4.64226,2.27852,2.18309,0,1.98603,1.98088,0,2.00238,2.01712,14.7323,1.87412,1.89019,16.0728,1.85573,1.86766,11.9348,
1.5121,0.1801,11.4903,-0.214562,0.533177,-0.12597,0.526801,0.0861219,2.38741,11.9713,1.27105,0.556124,-0.108443,0.532121,0.0861219,1.86822,13.3892,-1.18841,0.11986,-0.719981,0.721199,0.0861219,1.83574,11.8391,-1.43686,-1.47235,0.313024,0.276738,0.0903166,1.058,11.1989,1.02758,-1.51301,0.330337,0.332697,0.0919998,1.20568,13.5992,0.196991,-1.43508,0.297678,0.373751,0.0892445,2.91392,11.5674,-0.0208766,-0.448005,-0.00538305,-0.210102,0.0909582,0.662397,12.3533,-1.12529,-0.494488,-0.0345874,-0.109344,0.0925531,1.05729,12.6586,1.34542,-0.522155,-0.0279084,-0.102664,0.0893928,1.52865,12.7654,0.380631,-0.67676,-0.387962,-0.950988,0.10845,1.43564,12.9535,0.235243,0.485203,0.363129,-1.19216,0.0982984,1.4732,10.8212,-0.319422,0.0846125,0.0731874,-1.34353,0.0915818,1.85682,1.86441,7.587,1.87539,1.88361,8.21288,1.78003,1.79585,15.8201,1.7973,1.8109,13.6026,1.66148,1.6733,11.8185,1.7497,1.76487,15.1739,1.69078,1.70478,14.0008,1.76679,1.76303,0,1.7414,1.75591,14.5097,1.77904,1.80086,21.8191,1.66897,1.69722,28.2589,1.78096,1.78628,5.32095,1.87208,1.89474,22.6632,1.61776,1.63674,18.9834,1.62728,1.64774,20.4599,1.74764,1.76541,17.7725,1.77114,1.78769,16.5458,1.64088,1.65282,11.9429,1.85386,1.33109,0,1.51508,1.526,10.912,1.64632,1.67573,29.4093,1.89346,1.92272,29.2629,1.75275,1.75979,7.04411,1.75199,1.76654,14.5536,1.80886,1.82259,13.7368,1.56601,1.58421,18.2007,1.90032,1.91078,10.46,1.64012,1.65392,13.7962,1.46592,1.47495,9.03934,1.69645,1.72752,31.0708,1.49831,1.50296,4.65144,2.27852,2.1833,0,1.98603,1.98156,0,2.00238,2.01711,14.723,1.87412,1.89015,16.0351,1.85573,1.86751,11.7765,
1.5122,0.179758,11.49,-0.214612,0.533286,-0.125798,0.526748,0.0861219,2.38739,11.9711,1.27088,0.556171,-0.10829,0.53213,0.0861219,1.8682,13.3894,-1.18904,0.119017,-0.720901,0.7218,0.0861219,1.83553,11.839,-1.43694,-1.47235,0.313448,0.276632,0.0903166,1.05814,11.1985,1.02758,-1.51298,0.33031,0.332657,0.0919998,1.20554,13.599,0.196943,-1.43491,0.297533,0.373834,0.0892445,2.91413,11.567,-0.0207114,-0.448106,-0.00526001,-0.210013,0.0909582,0.662436,12.3526,-1.12511,-0.495134,-0.0310611,-0.109102,0.0925531,1.05686,12.6583,1.34533,-0.522064,-0.027771,-0.102924,0.0893928,1.52925,12.7651,0.381269,-0.67623,-0.388437,-0.951101,0.10845,1.43585,12.9534,0.235236,0.485059,0.363153,-1.19222,0.0982984,1.47302,10.8209,-0.319497,0.0846213,0.0732817,-1.34355,0.0915818,1.85682,1.86446,7.63406,1.87539,1.88367,8.27896,1.78003,1.79592,15.8857,1.7973,1.8109,13.6043,1.66148,1.67333,11.849,1.7497,1.76487,15.1659,1.69078,1.70486,14.0806,1.76679,1.7629,0,1.7414,1.75588,14.4872,1.77904,1.8016,22.5645,1.66897,1.69714,28.1766,1.78096,1.78639,5.42809,1.87208,1.89478,22.7005,1.61776,1.63682,19.0621,1.62728,1.64777,20.4868,1.74764,1.76552,17.8761,1.77114,1.78776,16.6223,1.64088,1.65292,12.0363,1.85386,1.33038,0,1.51508,1.52599,10.905,1.64632,1.6756,29.2857,1.89346,1.92277,29.3112,1.75275,1.7598,7.04899,1.75199,1.76662,14.6363,1.80886,1.82265,13.7901,1.56601,1.58417,18.1581,1.90032,1.91077,10.4458,1.64012,1.654,13.8776,1.46592,1.47492,9.00501,1.69645,1.72735,30.9093,1.49831,1.50297,4.66075,2.27852,2.18353,0,1.98603,1.98223,0,2.00238,2.0171,14.7128,1.87412,1.89011,15.9968,1.85573,1.86734,11.6115,
